Student_ID,Age,Gender,University_Year,Major,Attendance_Percentage,Study_Hours_Per_Week,CGPA,Academic_Performance,Programming_Skill
ST014188,22,Female,Junior,Cybersecurity,94,18,3.15,Average,9
ST014189,21,Female,Junior,Software Engineering,74,12,2.7,Average,7
ST014190,23,Female,Freshman,Software Engineering,89,27,3.42,Good,9
ST014191,25,Female,Junior,Computer Science,73,27,3.02,Average,6
ST014192,21,Male,Senior,Data Science,83,5,2.97,Average,7
ST014193,22,Male,Sophomore,Information Technology,75,25,3.23,Good,6
ST014194,19,Male,Senior,Information Technology,84,16,2.86,Average,5
ST014195,23,Female,Sophomore,Data Science,73,26,3.08,Average,8
ST014196,20,Male,Junior,Computer Science,80,15,3.18,Average,8
ST014197,20,Male,Sophomore,Information Technology,84,23,3.15,Average,7
ST014198,23,Male,Senior,Data Science,77,23,3.19,Average,8
ST014199,21,Male,Sophomore,Electrical Engineering,93,24,3.46,Good,6
ST014200,22,Male,Sophomore,Computer Science,91,13,3.11,Average,7
ST014201,21,Female,Junior,Electrical Engineering,75,26,2.86,Average,5
ST014202,21,Female,Senior,Data Science,76,14,3.04,Average,7
ST014203,22,Female,Junior,Cybersecurity,71,16,2.55,Poor,8
ST014204,22,Female,Sophomore,Cybersecurity,61,20,2.6,Average,7
ST014205,22,Male,Freshman,Computer Science,78,20,3.3,Good,7
ST014206,20,Male,Senior,Cybersecurity,92,22,3.31,Good,8
ST014207,22,Male,Freshman,Artificial Intelligence,79,25,3.47,Good,9
ST014208,21,Male,Junior,Software Engineering,79,20,3.34,Good,9
ST014209,20,Male,Sophomore,Data Science,68,18,2.84,Average,6
ST014210,24,Male,Junior,Artificial Intelligence,81,12,3.05,Average,10
ST014211,23,Female,Junior,Software Engineering,86,30,3.16,Average,8
ST014212,22,Female,Senior,Business Analytics,81,30,3.45,Good,8
ST014213,22,Female,Junior,Business Analytics,87,22,3.25,Good,5
ST014214,21,Male,Sophomore,Artificial Intelligence,82,17,3.01,Average,8
ST014215,22,Female,Junior,Software Engineering,65,21,2.81,Average,6
ST014216,22,Male,Junior,Computer Science,76,15,2.81,Average,6
ST014217,20,Female,Junior,Computer Science,85,28,3.47,Good,9
ST014218,20,Male,Junior,Artificial Intelligence,87,17,3.07,Average,7
ST014219,20,Female,Junior,Software Engineering,69,5,2.55,Poor,7
ST014220,22,Female,Sophomore,Computer Science,98,31,3.7,Excellent,10
ST014221,18,Male,Sophomore,Software Engineering,86,20,3.16,Average,8
ST014222,22,Female,Junior,Artificial Intelligence,78,20,2.97,Average,8
ST014223,21,Male,Freshman,Software Engineering,72,15,2.79,Average,7
ST014224,19,Female,Junior,Business Analytics,86,21,3.33,Good,5
ST014225,20,Male,Junior,Computer Science,72,27,3.05,Average,8
ST014226,23,Male,Freshman,Computer Science,87,36,3.72,Excellent,9
ST014227,21,Male,Freshman,Artificial Intelligence,90,20,3.13,Average,9
ST014228,21,Male,Freshman,Computer Science,84,24,3.23,Good,8
ST014229,18,Male,Junior,Software Engineering,75,23,3.15,Average,7
ST014230,20,Male,Junior,Data Science,81,23,3.09,Average,5
ST014231,23,Female,Junior,Data Science,76,20,2.77,Average,8
ST014232,27,Male,Freshman,Computer Science,70,12,2.6,Average,7
ST014233,20,Male,Freshman,Data Science,81,30,3.14,Average,6
ST014234,20,Male,Junior,Electrical Engineering,81,27,3.2,Good,7
ST014235,22,Female,Sophomore,Business Analytics,85,18,3.2,Good,6
ST014236,20,Female,Senior,Artificial Intelligence,82,12,2.95,Average,7
ST014237,22,Female,Senior,Business Analytics,79,34,3.16,Average,6
ST014238,20,Female,Freshman,Artificial Intelligence,92,28,3.4,Good,10
ST014239,20,Male,Junior,Data Science,97,21,3.58,Good,6
ST014240,18,Male,Sophomore,Data Science,82,23,3.31,Good,7
ST014241,21,Male,Sophomore,Software Engineering,99,18,3.43,Good,8
ST014242,28,Female,Junior,Computer Science,77,14,2.99,Average,9
ST014243,21,Male,Senior,Computer Science,96,29,3.35,Good,9
ST014244,23,Male,Freshman,Information Technology,76,25,3.0,Average,6
ST014245,22,Male,Freshman,Information Technology,76,14,2.84,Average,5
ST014246,19,Male,Senior,Computer Science,69,26,3.02,Average,8
ST014247,21,Female,Junior,Computer Science,58,15,2.66,Average,8
ST014248,20,Male,Freshman,Information Technology,60,15,2.43,Poor,6
ST014249,20,Female,Junior,Computer Science,75,15,2.87,Average,6
ST014250,28,Female,Junior,Information Technology,91,20,3.41,Good,8
ST014251,20,Female,Sophomore,Artificial Intelligence,91,10,2.8,Average,7
ST014252,21,Female,Freshman,Software Engineering,81,24,3.2,Good,7
ST014253,20,Female,Sophomore,Cybersecurity,70,15,2.64,Average,7
ST014254,19,Male,Sophomore,Artificial Intelligence,87,30,3.27,Good,9
ST014255,19,Male,Junior,Artificial Intelligence,62,21,2.63,Average,6
ST014256,22,Male,Sophomore,Artificial Intelligence,86,28,3.35,Good,10
ST014257,21,Male,Senior,Computer Science,98,23,3.23,Good,6
ST014258,23,Male,Freshman,Artificial Intelligence,88,24,3.38,Good,10
ST014259,20,Female,Freshman,Software Engineering,78,5,2.65,Average,7
ST014260,23,Female,Sophomore,Computer Science,84,21,3.07,Average,6
ST014261,22,Male,Senior,Information Technology,61,28,2.95,Average,6
ST014262,21,Female,Sophomore,Data Science,97,24,3.45,Good,9
ST014263,19,Female,Sophomore,Computer Science,98,13,3.16,Average,6
ST014264,19,Male,Junior,Software Engineering,93,14,3.02,Average,8
ST014265,20,Male,Junior,Software Engineering,99,26,3.69,Good,9
ST014266,20,Male,Junior,Information Technology,81,26,3.11,Average,6
ST014267,20,Male,Freshman,Data Science,59,31,3.05,Average,7
ST014268,23,Male,Junior,Software Engineering,74,37,3.32,Good,9
ST014269,22,Male,Sophomore,Business Analytics,72,17,2.94,Average,3
ST014270,23,Female,Junior,Software Engineering,94,34,3.41,Good,9
ST014271,22,Male,Junior,Artificial Intelligence,79,10,2.64,Average,7
ST014272,25,Male,Junior,Artificial Intelligence,100,17,3.21,Good,9
ST014273,23,Female,Junior,Cybersecurity,86,16,3.05,Average,8
ST014274,22,Female,Senior,Data Science,89,36,3.83,Excellent,9
ST014275,21,Female,Freshman,Data Science,82,38,3.43,Good,7
ST014276,22,Female,Sophomore,Computer Science,91,14,3.35,Good,8
ST014277,20,Other,Freshman,Software Engineering,80,18,2.85,Average,7
ST014278,24,Male,Junior,Software Engineering,78,17,3.08,Average,9
ST014279,20,Female,Senior,Artificial Intelligence,71,11,2.73,Average,6
ST014280,19,Female,Sophomore,Artificial Intelligence,92,27,3.25,Good,9
ST014281,20,Male,Senior,Software Engineering,84,7,3.1,Average,6
ST014282,22,Male,Freshman,Software Engineering,78,26,3.03,Average,7
ST014283,22,Other,Sophomore,Data Science,79,25,2.98,Average,6
ST014284,22,Male,Senior,Electrical Engineering,69,15,2.51,Poor,5
ST014285,20,Female,Senior,Cybersecurity,73,25,3.04,Average,7
ST014286,22,Male,Junior,Business Analytics,68,24,2.77,Average,5
ST014287,20,Male,Sophomore,Computer Science,78,10,2.87,Average,7
ST014288,20,Male,Sophomore,Computer Science,83,24,3.21,Good,7
ST014289,21,Male,Senior,Information Technology,78,30,3.35,Good,5
ST014290,20,Female,Senior,Artificial Intelligence,92,23,3.34,Good,8
ST014291,22,Female,Junior,Computer Science,88,21,3.3,Good,8
ST014292,21,Male,Sophomore,Cybersecurity,76,21,2.97,Average,7
ST014293,21,Male,Senior,Business Analytics,72,10,2.92,Average,4
ST014294,21,Male,Freshman,Artificial Intelligence,70,26,2.65,Average,6
ST014295,24,Male,Junior,Computer Science,82,22,2.99,Average,7
ST014296,22,Male,Senior,Information Technology,99,15,3.03,Average,5
ST014297,19,Male,Junior,Software Engineering,83,25,3.25,Good,7
ST014298,19,Female,Junior,Data Science,93,22,3.28,Good,7
ST014299,21,Male,Freshman,Artificial Intelligence,76,30,3.21,Good,9
ST014300,21,Male,Junior,Cybersecurity,83,21,3.39,Good,9
ST014301,23,Female,Junior,Software Engineering,81,22,3.09,Average,8
ST014302,19,Female,Freshman,Artificial Intelligence,91,31,3.63,Good,7
ST014303,23,Male,Freshman,Software Engineering,66,8,2.28,Poor,6
ST014304,18,Male,Freshman,Business Analytics,84,25,3.31,Good,6
ST014305,21,Male,Sophomore,Information Technology,86,27,3.15,Average,7
ST014306,19,Male,Senior,Computer Science,56,14,2.28,Poor,6
ST014307,18,Male,Sophomore,Information Technology,86,33,3.34,Good,4
ST014308,22,Female,Senior,Computer Science,87,24,3.33,Good,8
ST014309,27,Female,Freshman,Computer Science,84,26,3.05,Average,7
ST014310,19,Male,Sophomore,Software Engineering,79,18,3.07,Average,9
ST014311,20,Male,Junior,Data Science,89,13,3.29,Good,9
ST014312,19,Female,Freshman,Data Science,84,20,3.21,Good,8
ST014313,18,Female,Senior,Artificial Intelligence,80,21,2.75,Average,7
ST014314,23,Female,Sophomore,Artificial Intelligence,63,15,2.91,Average,9
ST014315,23,Male,Junior,Business Analytics,81,17,3.03,Average,7
ST014316,20,Male,Junior,Artificial Intelligence,80,26,3.2,Good,10
ST014317,21,Female,Sophomore,Data Science,77,22,3.24,Good,7
ST014318,19,Female,Sophomore,Cybersecurity,86,30,3.61,Good,8
ST014319,23,Female,Junior,Software Engineering,75,17,2.88,Average,8
ST014320,23,Male,Senior,Business Analytics,91,26,3.47,Good,6
ST014321,21,Male,Junior,Software Engineering,78,20,2.86,Average,7
ST014322,19,Female,Senior,Software Engineering,85,15,3.01,Average,10
ST014323,20,Male,Senior,Computer Science,68,13,2.57,Poor,5
ST014324,19,Male,Sophomore,Cybersecurity,85,16,3.15,Average,8
ST014325,20,Male,Sophomore,Software Engineering,77,24,3.27,Good,8
ST014326,21,Female,Senior,Data Science,78,24,3.0,Average,7
ST014327,21,Male,Senior,Software Engineering,92,22,3.17,Average,9
ST014328,22,Male,Junior,Cybersecurity,80,27,2.88,Average,8
ST014329,22,Male,Junior,Computer Science,84,27,3.24,Good,7
ST014330,22,Male,Senior,Data Science,89,19,3.03,Average,6
ST014331,24,Male,Junior,Data Science,86,30,3.26,Good,6
ST014332,22,Male,Senior,Data Science,86,22,3.24,Good,6
ST014333,22,Male,Senior,Cybersecurity,73,25,3.21,Good,7
ST014334,22,Female,Junior,Computer Science,68,18,2.8,Average,6
ST014335,22,Male,Senior,Software Engineering,85,25,3.22,Good,10
ST014336,22,Female,Senior,Computer Science,95,23,3.46,Good,7
ST014337,27,Female,Senior,Information Technology,77,22,2.86,Average,6
ST014338,19,Male,Sophomore,Information Technology,84,29,3.36,Good,5
ST014339,21,Female,Junior,Data Science,73,16,2.62,Average,7
ST014340,25,Male,Senior,Cybersecurity,84,19,3.17,Average,8
ST014341,20,Male,Junior,Computer Science,57,19,2.62,Average,4
ST014342,19,Female,Senior,Computer Science,79,24,3.23,Good,8
ST014343,22,Female,Junior,Information Technology,75,19,2.84,Average,5
ST014344,21,Female,Freshman,Software Engineering,94,18,3.49,Good,8
ST014345,22,Male,Junior,Cybersecurity,82,23,3.02,Average,7
ST014346,21,Female,Freshman,Artificial Intelligence,87,17,2.99,Average,9
ST014347,22,Male,Freshman,Cybersecurity,92,16,3.19,Average,7
ST014348,21,Male,Senior,Computer Science,69,33,3.21,Good,7
ST014349,21,Female,Freshman,Software Engineering,85,18,3.14,Average,8
ST014350,22,Male,Freshman,Computer Science,86,16,3.04,Average,6
ST014351,21,Male,Junior,Software Engineering,74,15,2.79,Average,6
ST014352,20,Female,Junior,Computer Science,85,29,3.19,Average,9
ST014353,22,Male,Junior,Artificial Intelligence,100,25,3.67,Good,10
ST014354,24,Female,Freshman,Information Technology,87,10,2.87,Average,7
ST014355,20,Other,Senior,Computer Science,94,13,3.31,Good,8
ST014356,20,Female,Junior,Artificial Intelligence,78,31,3.14,Average,9
ST014357,22,Female,Junior,Cybersecurity,86,20,2.94,Average,6
ST014358,19,Female,Senior,Information Technology,87,22,3.23,Good,8
ST014359,21,Female,Junior,Cybersecurity,80,19,3.04,Average,6
ST014360,18,Female,Junior,Computer Science,68,21,2.7,Average,5
ST014361,21,Female,Sophomore,Computer Science,75,19,2.96,Average,7
ST014362,18,Female,Senior,Software Engineering,74,26,2.97,Average,7
ST014363,22,Male,Freshman,Computer Science,84,20,3.0,Average,9
ST014364,23,Male,Freshman,Data Science,93,22,3.43,Good,8
ST014365,22,Female,Sophomore,Software Engineering,71,27,2.8,Average,8
ST014366,20,Male,Junior,Computer Science,86,16,3.07,Average,7
ST014367,23,Female,Senior,Information Technology,68,17,2.56,Poor,5
ST014368,19,Female,Freshman,Computer Science,100,13,3.29,Good,8
ST014369,20,Female,Senior,Computer Science,59,25,3.02,Average,7
ST014370,20,Male,Junior,Business Analytics,79,15,2.98,Average,6
ST014371,21,Female,Junior,Information Technology,77,23,2.92,Average,6
ST014372,21,Male,Sophomore,Software Engineering,79,26,3.39,Good,9
ST014373,22,Male,Senior,Software Engineering,77,20,3.01,Average,10
ST014374,22,Female,Senior,Software Engineering,63,14,2.66,Average,6
ST014375,19,Female,Senior,Artificial Intelligence,71,23,2.82,Average,8
ST014376,23,Male,Sophomore,Data Science,100,9,3.22,Good,8
ST014377,20,Female,Senior,Information Technology,98,26,3.54,Good,7
ST014378,22,Male,Sophomore,Data Science,90,24,3.41,Good,8
ST014379,19,Female,Junior,Business Analytics,72,20,2.91,Average,6
ST014380,21,Female,Senior,Electrical Engineering,93,25,3.37,Good,5
ST014381,21,Male,Freshman,Computer Science,73,20,3.07,Average,6
ST014382,28,Male,Junior,Data Science,81,24,3.27,Good,8
ST014383,27,Female,Junior,Software Engineering,87,21,3.33,Good,6
ST014384,19,Female,Sophomore,Business Analytics,79,24,3.08,Average,4
ST014385,21,Male,Junior,Information Technology,65,23,2.64,Average,5
ST014386,22,Female,Junior,Information Technology,83,12,2.87,Average,4
ST014387,20,Female,Sophomore,Information Technology,96,21,3.45,Good,7
ST014388,19,Male,Junior,Information Technology,94,25,3.45,Good,7
ST014389,19,Male,Freshman,Cybersecurity,74,20,3.16,Average,8
ST014390,22,Female,Junior,Computer Science,70,19,3.08,Average,9
ST014391,21,Other,Sophomore,Computer Science,76,34,3.36,Good,7
ST014392,20,Female,Senior,Artificial Intelligence,69,10,2.62,Average,7
ST014393,21,Male,Sophomore,Computer Science,80,22,3.11,Average,7
ST014394,20,Male,Senior,Software Engineering,81,18,3.06,Average,6
ST014395,19,Male,Sophomore,Information Technology,76,24,2.88,Average,7
ST014396,20,Male,Junior,Artificial Intelligence,80,13,2.78,Average,7
ST014397,21,Male,Freshman,Data Science,92,19,3.06,Average,5
ST014398,27,Female,Freshman,Information Technology,52,22,2.56,Poor,8
ST014399,24,Male,Junior,Software Engineering,75,15,2.94,Average,8
ST014400,19,Female,Senior,Business Analytics,82,24,3.13,Average,4
ST014401,20,Female,Senior,Software Engineering,99,13,3.26,Good,8
ST014402,20,Female,Freshman,Software Engineering,94,25,3.45,Good,10
ST014403,23,Female,Freshman,Business Analytics,71,17,2.88,Average,5
ST014404,19,Male,Junior,Artificial Intelligence,78,27,3.14,Average,9
ST014405,21,Female,Junior,Business Analytics,100,33,4.0,Excellent,7
ST014406,21,Female,Senior,Information Technology,100,14,3.02,Average,6
ST014407,20,Female,Sophomore,Artificial Intelligence,99,16,3.38,Good,7
ST014408,20,Female,Sophomore,Software Engineering,82,34,3.57,Good,10
ST014409,21,Female,Sophomore,Data Science,79,28,3.01,Average,7
ST014410,20,Male,Freshman,Computer Science,84,30,3.55,Good,6
ST014411,21,Male,Senior,Computer Science,77,26,2.94,Average,5
ST014412,22,Female,Senior,Computer Science,92,25,3.32,Good,8
ST014413,21,Male,Junior,Software Engineering,100,25,3.35,Good,9
ST014414,21,Female,Junior,Artificial Intelligence,89,23,3.19,Average,9
ST014415,22,Female,Sophomore,Data Science,82,7,2.75,Average,7
ST014416,22,Female,Junior,Business Analytics,75,11,2.97,Average,4
ST014417,27,Female,Junior,Computer Science,94,19,3.32,Good,6
ST014418,22,Female,Senior,Computer Science,91,15,3.38,Good,9
ST014419,19,Female,Junior,Computer Science,79,17,2.81,Average,7
ST014420,23,Female,Sophomore,Software Engineering,71,19,2.82,Average,8
ST014421,20,Female,Junior,Artificial Intelligence,67,30,3.32,Good,8
ST014422,22,Female,Freshman,Electrical Engineering,78,13,2.78,Average,4
ST014423,20,Male,Senior,Artificial Intelligence,76,11,2.67,Average,8
ST014424,22,Female,Junior,Artificial Intelligence,100,17,3.43,Good,8
ST014425,21,Female,Sophomore,Computer Science,77,16,2.87,Average,6
ST014426,27,Female,Senior,Artificial Intelligence,84,26,3.08,Average,7
ST014427,20,Female,Sophomore,Computer Science,86,13,2.99,Average,6
ST014428,25,Male,Senior,Electrical Engineering,90,25,3.37,Good,5
ST014429,21,Female,Sophomore,Software Engineering,100,18,3.0,Average,9
ST014430,20,Male,Senior,Artificial Intelligence,86,26,3.34,Good,9
ST014431,21,Male,Sophomore,Artificial Intelligence,98,14,3.1,Average,10
ST014432,22,Male,Sophomore,Artificial Intelligence,82,18,3.05,Average,8
ST014433,21,Male,Junior,Software Engineering,77,39,3.32,Good,8
ST014434,27,Male,Sophomore,Cybersecurity,98,25,3.5,Good,8
ST014435,20,Male,Senior,Artificial Intelligence,79,33,3.27,Good,10
ST014436,29,Female,Junior,Artificial Intelligence,100,7,2.89,Average,9
ST014437,21,Male,Senior,Data Science,65,13,2.25,Poor,6
ST014438,27,Male,Senior,Software Engineering,72,22,3.08,Average,6
ST014439,21,Female,Sophomore,Software Engineering,86,6,2.82,Average,8
ST014440,22,Male,Junior,Computer Science,85,19,3.12,Average,6
ST014441,21,Male,Junior,Artificial Intelligence,83,33,3.33,Good,8
ST014442,21,Male,Senior,Business Analytics,97,18,3.48,Good,6
ST014443,21,Male,Senior,Artificial Intelligence,78,27,3.22,Good,8
ST014444,22,Male,Junior,Business Analytics,84,13,3.11,Average,5
ST014445,21,Female,Sophomore,Data Science,86,29,3.32,Good,7
ST014446,20,Male,Freshman,Business Analytics,86,17,3.02,Average,5
ST014447,20,Female,Junior,Data Science,85,12,2.76,Average,7
ST014448,20,Male,Senior,Artificial Intelligence,79,21,3.23,Good,9
ST014449,21,Female,Senior,Data Science,90,26,3.38,Good,7
ST014450,20,Male,Sophomore,Software Engineering,79,9,2.95,Average,10
ST014451,20,Male,Freshman,Software Engineering,70,20,2.67,Average,8
ST014452,22,Female,Freshman,Cybersecurity,78,27,3.11,Average,7
ST014453,20,Female,Junior,Computer Science,86,14,2.95,Average,7
ST014454,20,Female,Junior,Artificial Intelligence,83,28,3.35,Good,8
ST014455,21,Male,Junior,Data Science,74,17,3.2,Good,7
ST014456,18,Female,Senior,Computer Science,72,36,3.19,Average,8
ST014457,22,Female,Sophomore,Cybersecurity,81,16,2.61,Average,7
ST014458,22,Male,Junior,Computer Science,76,25,3.18,Average,8
ST014459,21,Male,Freshman,Computer Science,75,28,3.05,Average,8
ST014460,21,Female,Senior,Data Science,93,21,3.25,Good,8
ST014461,20,Female,Senior,Information Technology,83,16,2.87,Average,5
ST014462,20,Female,Freshman,Software Engineering,83,23,3.13,Average,8
ST014463,20,Male,Junior,Computer Science,94,37,3.7,Excellent,8
ST014464,20,Female,Junior,Computer Science,93,19,2.9,Average,10
ST014465,22,Female,Sophomore,Business Analytics,85,28,3.28,Good,4
ST014466,23,Female,Sophomore,Computer Science,88,34,3.46,Good,8
ST014467,21,Male,Freshman,Computer Science,83,17,2.87,Average,8
ST014468,23,Female,Sophomore,Business Analytics,77,18,2.95,Average,5
ST014469,22,Male,Senior,Business Analytics,84,18,2.84,Average,5
ST014470,22,Female,Junior,Artificial Intelligence,74,16,2.87,Average,9
ST014471,20,Male,Senior,Artificial Intelligence,79,27,3.08,Average,9
ST014472,19,Female,Freshman,Software Engineering,77,24,2.78,Average,8
ST014473,21,Female,Freshman,Information Technology,74,18,3.07,Average,4
ST014474,22,Male,Senior,Software Engineering,76,28,3.06,Average,7
ST014475,23,Male,Junior,Business Analytics,85,18,3.13,Average,6
ST014476,24,Male,Sophomore,Computer Science,73,17,2.92,Average,7
ST014477,22,Female,Sophomore,Data Science,91,17,3.29,Good,6
ST014478,18,Male,Junior,Business Analytics,95,18,3.43,Good,7
ST014479,21,Female,Senior,Data Science,100,24,3.39,Good,9
ST014480,22,Male,Freshman,Data Science,76,10,2.62,Average,6
ST014481,23,Female,Senior,Artificial Intelligence,67,10,2.84,Average,7
ST014482,22,Male,Junior,Software Engineering,66,12,2.73,Average,9
ST014483,20,Male,Freshman,Electrical Engineering,85,16,3.11,Average,5
